 --------------------------------------------------
  #iter    #init      Sp(xstar)       ||g(xstar)||
 --------------------------------------------------
    13        1      1.903415E+00     9.999704E+02
    14        1      1.801266E+00     1.517971E+03
    15        1      1.785970E+00     4.519596E+02
    16        8      1.781413E+00     1.864076E+02
    17        1      1.445495E+00     1.489868E+03
    18        1      1.434663E+00     1.630050E+02
    19        1      1.077266E+00     1.993327E+02
    20        9      1.076861E+00     1.435561E+02
    21        1      8.374667E-01     6.973620E+02
    22        1      8.163352E-01     9.334893E+02
    23        1      8.104287E-01     2.575869E+02
    24        1      7.693734E-01     1.148135E+03
    25        1      7.652162E-01     3.355015E+02
    26        1      7.522034E-01     1.235554E+03
    27        1      7.507813E-01     5.701397E+02
    28        1      7.483250E-01     1.204239E+02
    29        1      7.446796E-01     7.438260E+02
    30        1      7.428252E-01     1.879535E+02
    31        1      7.286371E-01     6.830097E+02
    32        1      7.253506E-01     1.747927E+02
    33        1      6.855953E-01     2.154816E+03
    34        1      6.715145E-01     7.000036E+02
    35        1      6.698679E-01     1.752651E+02
    36        1      6.038385E-01     4.600155E+02
    37        9      6.029274E-01     2.315305E+02
    38        1      5.994603E-01     5.762818E+02
    39        1      5.970844E-01     1.418941E+02
    40        1      5.738629E-01     1.726267E+03
    41        1      5.648064E-01     5.587681E+02
    42        9      5.638470E-01     2.526941E+02
    43        9      5.635468E-01     1.116423E+02
    44        1      4.785668E-01     1.113573E+03
    45        1      4.654827E-01     9.597041E+02
    46        1      4.625947E-01     2.834195E+02
    47        1      4.256186E-01     2.475846E+02
    48        1      4.073617E-01     8.439008E+02
    49        1      4.051200E-01     2.474530E+02
    50        9      4.048676E-01     1.130935E+02
    51        9      4.047430E-01     9.252021E+01
    52        9      4.046432E-01     9.406538E+01
    53        9      4.045484E-01     9.477045E+01
    54        9      4.044546E-01     9.507809E+01
    55        1      3.913503E-01     1.437329E+02
    56        1      1.209428E-01     3.009384E+02
    57        1      1.206471E-01     8.214721E+01
    58        1      3.934561E-02     2.239356E+01
    59        1      2.721301E-02     6.924583E+00
    60        1      2.538474E-02     2.340892E+00
    61        1      2.517803E-02     7.481838E-01
    62        1      2.515448E-02     1.889025E-01
    63        1      2.492517E-02     9.152079E-02
    64        1      2.485129E-02     7.883700E-02
    65        1      2.479746E-02     6.186266E-02
    66        1      2.476329E-02     4.785886E-02
    67        1      2.473609E-02     3.240548E-02
    68        1      2.472807E-02     2.609337E-02
    69        1      2.472044E-02     2.863420E-02
    70        1      2.471626E-02     1.182045E-02
    71        1      2.471498E-02     9.033603E-03
    72        1      2.471400E-02     7.796339E-03
    73        1      2.471347E-02     5.847692E-03
    74        1      2.471337E-02     2.948952E-03
    75        1      2.471330E-02     2.394462E-03
    76        1      2.471326E-02     1.940277E-03
    77        1      2.471323E-02     1.544437E-03
    78        1      2.471319E-02     2.271164E-03
    79        1      2.471319E-02     6.973801E-04
 --------------------------------------------------
 --------------------------------------------------
  #iter    #init      Sp(xstar)       ||g(xstar)||
 --------------------------------------------------
     1        0      2.869962E+03     1.272990E+02
     2        1      3.197654E+02     2.129846E+05
     3        1      3.730983E+01     7.089048E+04
     4        1      6.031806E+00     2.362068E+04
     5        1      2.355571E+00     5.709468E+03
     6        1      2.140185E+00     1.336696E+03
     7        1      2.128282E+00     3.728521E+02
     8        9      2.127287E+00     2.187034E+02
     9        1      2.078659E+00     7.399658E+02
    10        1      1.880296E+00     1.860093E+03
    11        1      1.788343E+00     2.108853E+03
    12        1      1.759580E+00     6.561374E+02
    13        1      1.724785E+00     1.854805E+03
    14        1      1.709160E+00     5.104698E+02
    15        9      1.670265E+00     2.687857E+03
    16        1      1.624091E+00     8.508241E+02
    17        1      1.618616E+00     1.798498E+02
    18        9      1.618167E+00     1.744165E+02
    19        1      1.535530E+00     1.115322E+03
    20        1      1.387776E+00     1.632519E+03
    21        1      1.370406E+00     5.021201E+02
    22        9      1.368922E+00     2.822955E+02
    23        1      1.355487E+00     1.910735E+03
    24        1      1.339281E+00     5.970124E+02
    25        1      1.276145E+00     4.342114E+02
    26        9      1.274986E+00     2.437096E+02
    27        9      1.274442E+00     1.576189E+02
    28        9      1.274121E+00     1.534645E+02
    29        1      1.234485E+00     8.218213E+02
    30        1      1.128157E+00     2.266764E+03
    31        1      1.095351E+00     7.185823E+02
    32        1      1.091519E+00     1.552236E+02
    33        9      1.091194E+00     1.429874E+02
    34        9      1.090960E+00     1.402543E+02
    35        9      1.090754E+00     1.387368E+02
    36        9      1.090557E+00     1.378795E+02
    37        1      1.060739E+00     8.794064E+02
    38        1      1.025116E+00     6.076487E+02
    39        1      1.004766E+00     8.681982E+02
    40        1      9.995232E-01     2.280740E+02
    41        8      9.970607E-01     1.363862E+02
    42        9      9.968480E-01     1.337772E+02
    43        9      9.966609E-01     1.323477E+02
    44        9      9.964814E-01     1.315512E+02
    45        1      7.526022E-01     1.703656E+03
    46        1      7.387507E-01     4.574808E+02
    47        1      7.001426E-01     1.079300E+03
    48        1      6.975213E-01     3.245086E+02
    49        1      6.790948E-01     8.606758E+02
    50        1      6.740834E-01     2.383241E+02
    51        1      6.632022E-01     1.839525E+03
    52        9      6.562056E-01     1.242426E+03
    53        1      6.492045E-01     3.778473E+02
    54        1      6.453486E-01     1.076869E+02
    55        1      6.083296E-01     1.725634E+03
    56        1      6.018494E-01     5.563203E+02
    57        1      5.693442E-01     6.810285E+02
    58        9      5.675066E-01     3.403223E+02
    59       10      5.673904E-01     3.079613E+02
    60        9      5.669122E-01     1.511500E+02
    61        9      5.667121E-01     1.118288E+02
    62        1      5.472972E-01     9.725553E+02
    63        1      5.411207E-01     2.982440E+02
    64        1      5.036842E-01     5.720492E+02
    65        1      5.028474E-01     1.084112E+02
    66        1      4.288057E-01     5.345860E+02
    67       10      4.285570E-01     4.648225E+02
    68        9      4.277764E-01     1.364057E+02
    69        9      4.276223E-01     1.019521E+02
    70        9      4.275123E-01     9.989381E+01
    71        8      4.270849E-01     1.162534E+03
    72        1      4.241233E-01     3.706297E+02
    73       10      4.240111E-01     3.079370E+02
    74        1      3.896112E-01     9.612212E+02
    75        1      3.814768E-01     1.024686E+03
    76        1      3.791626E-01     3.212932E+02
    77        9      3.788621E-01     1.330692E+02
    78        9      3.787308E-01     9.513371E+01
    79       10      3.787188E-01     9.564546E+01
    80       10      3.787074E-01     9.606904E+01
    81        9      3.786060E-01     9.723284E+01
    82        9      3.785068E-01     9.772700E+01
    83        9      3.784079E-01     9.792700E+01
    84        1      3.207751E-01     1.051734E+03
    85        1      3.173169E-01     3.242598E+02
    86        1      3.031577E-01     1.132463E+03
    87        1      3.003628E-01     3.642516E+02
    88        9      3.000254E-01     1.510796E+02
    89        9      2.999062E-01     8.308450E+01
    90        9      2.998216E-01     8.512335E+01
    91       10      2.998134E-01     8.536598E+01
    92        9      2.997357E-01     8.602866E+01
    93        9      2.996587E-01     8.630864E+01
    94        8      2.988921E-01     8.629389E+01
    95        1      2.737994E-01     9.179936E+02
    96        1      2.708968E-01     8.086863E+01
    97        1      2.377455E-01     7.399737E+01
    98        1      2.374767E-01     4.174352E+02
    99        1      2.368779E-01     1.006907E+02
   100        1      2.220115E-01     2.602900E+02
   101        1      9.568445E-02     6.241731E+01
   102        1      7.369800E-02     3.682529E+01
   103        1      7.339922E-02     9.826810E+01
   104        1      5.412880E-02     6.177914E+01
   105        1      2.669976E-02     1.968709E+01
   106        1      2.236782E-02     6.303469E+00
   107        1      2.217755E-02     1.694275E+00
   108        1      2.209774E-02     6.256261E-01
   109        1      2.208536E-02     1.865560E-01
   110        1      2.200990E-02     7.447306E-02
   111        1      2.196327E-02     5.752815E-02
   112        1      2.191965E-02     5.636357E-02
   113        1      2.191133E-02     2.718160E-02
   114        1      2.190513E-02     1.783264E-02
   115        1      2.190228E-02     1.890377E-02
   116        1      2.190175E-02     6.691669E-03
   117        1      2.190142E-02     5.226958E-03
   118        1      2.190123E-02     4.116193E-03
   119        1      2.190110E-02     3.222879E-03
   120        1      2.190102E-02     2.430030E-03
   121        1      2.190098E-02     1.891913E-03
   122        1      2.190095E-02     1.572805E-03
   123        1      2.190093E-02     1.101445E-03
   124        1      2.190092E-02     1.114341E-03
   125        1      2.190091E-02     5.531446E-04
 --------------------------------------------------
 --------------------------------------------------
  #iter    #init      Sp(xstar)       ||g(xstar)||
 --------------------------------------------------
     1        0      4.301783E+03     4.854747E+02
     2        1      4.652559E+02     3.122990E+05
     3        1      5.244920E+01     1.024516E+05
     4        1      7.671034E+00     3.246686E+04
     5        1      3.049505E+00     8.897111E+03
     6        9      2.765990E+00     4.405240E+03
     7        1      2.675708E+00     6.019688E+02
     8        9      2.673834E+00     3.045632E+02
     9        1      2.437575E+00     1.276433E+03
    10        1      2.067034E+00     1.490106E+03
    11        1      2.056690E+00     4.106729E+02
    12        1      1.766583E+00     3.736650E+03
    13        1      1.745141E+00     1.206083E+03
    14        1      1.675972E+00     3.539012E+03
    15        1      1.546077E+00     4.594041E+02
    16        9      1.544967E+00     2.434062E+02
    17        1      1.512120E+00     1.075364E+03
    18        1      1.342175E+00     2.934114E+03
    19        1      1.305062E+00     9.402430E+02
    20        1      1.300609E+00     1.887809E+02
    21        1      1.151420E+00     3.938468E+03
    22        1      1.127694E+00     1.279661E+03
    23        1      1.125004E+00     3.516862E+02
    24        1      9.135335E-01     2.028647E+03
    25        1      8.990838E-01     1.904042E+03
    26        1      8.833268E-01     6.032562E+02
    27        1      8.445293E-01     3.077904E+03
    28        1      8.300241E-01     9.983777E+02
    29        1      8.283584E-01     2.627801E+02
    30       10      8.282852E-01     2.050931E+02
    31       10      8.282299E-01     1.604991E+02
    32        9      8.279089E-01     1.645201E+02
    33        9      8.276283E-01     1.629424E+02
    34        9      8.273289E-01     1.657998E+02
    35       10      8.272993E-01     1.662261E+02
    36       10      8.272700E-01     1.665551E+02
    37        9      8.269816E-01     1.672110E+02
    38        9      8.266938E-01     1.674507E+02
    39        1      7.300129E-01     1.395252E+03
    40       10      7.279879E-01     1.050963E+03
    41        9      7.098287E-01     2.032612E+03
    42        1      7.034628E-01     6.524868E+02
    43        8      7.007161E-01     2.139975E+02
    44        9      7.004140E-01     1.492299E+02
    45       10      7.003848E-01     1.502626E+02
    46        9      7.001488E-01     1.490154E+02
    47       10      7.001192E-01     1.500893E+02
    48        1      6.253273E-01     1.240124E+03
    49        9      5.964754E-01     3.533370E+03
    50        1      5.774122E-01     1.151589E+03
    51        1      5.752918E-01     3.335290E+02
    52        9      5.749484E-01     1.320101E+02
    53        1      5.595341E-01     5.814030E+02
    54        1      5.578172E-01     1.176445E+02
    55        1      4.870297E-01     5.618808E+02
    56        8      4.850058E-01     1.704738E+02
    57        1      9.804091E-02     4.967206E+01
    58        1      3.936881E-02     1.004374E+02
    59        1      3.905458E-02     2.149178E+01
    60        1      3.282724E-02     6.595020E+02
    61        1      2.831697E-02     5.483633E+02
    62        1      2.786479E-02     1.796232E+02
    63        1      2.781620E-02     5.874849E+01
    64        1      2.781097E-02     1.905227E+01
    65        1      2.781039E-02     5.402286E+00
    66        1      2.771266E-02     1.453659E+00
    67        1      2.690330E-02     1.124906E+02
    68        1      2.687665E-02     3.691443E+01
    69        1      2.687375E-02     1.189735E+01
    70        1      2.670429E-02     1.594666E+00
    71        1      2.662812E-02     6.020429E-01
    72        1      2.661726E-02     1.940757E-01
    73        1      2.661611E-02     5.947407E-02
    74        1      2.661063E-02     2.102696E-02
    75        1      2.660586E-02     1.362346E-02
    76        8      2.660586E-02     1.360224E-02
    77        1      2.660450E-02     1.046644E-02
    78        1      2.660371E-02     8.185473E-03
    79        1      2.660317E-02     5.802613E-03
    80        8      2.660317E-02     5.797907E-03
    81        8      2.660317E-02     5.796954E-03
    82        1      2.660266E-02     5.231281E-03
    83        1      2.660256E-02     2.274323E-03
    84        1      2.660252E-02     1.601752E-03
    85        1      2.660249E-02     1.296306E-03
    86        1      2.660247E-02     5.731673E-04
 --------------------------------------------------
 --------------------------------------------------
  #iter    #init      Sp(xstar)       ||g(xstar)||
 --------------------------------------------------
     1        0      6.308838E+03     2.118023E+02
     2        1      6.880995E+02     4.569376E+05
     3        1      7.774606E+01     1.505869E+05
     4        1      1.153820E+01     4.985136E+04
     5        1      4.253663E+00     1.621420E+04
     6        1      3.401205E+00     1.612200E+03
     7        1      3.392169E+00     3.043061E+02
     8        9      3.390901E+00     3.139792E+02
     9        1      2.354306E+00     5.866142E+02
    10        1      2.050599E+00     3.093630E+03
    11        1      2.021790E+00     9.795318E+02
    12        1      1.803686E+00     4.323655E+02
    13        1      1.720147E+00     1.985675E+03
    14        1      1.707813E+00     5.672926E+02
    15        1      1.673608E+00     5.151377E+03
    16        1      1.644327E+00     1.672331E+03
    17        1      1.640887E+00     3.788838E+02
    18        1      1.599811E+00     4.958529E+02
    19        9      1.598719E+00     2.624596E+02
    20        1      1.575426E+00     2.069251E+03
    21        1      1.570501E+00     6.182621E+02
    22        1      1.486788E+00     4.183144E+02
    23        1      1.466342E+00     2.795994E+03
    24        1      1.450506E+00     3.906814E+03
    25        1      1.433610E+00     1.261763E+03
    26        1      1.431537E+00     2.404157E+02
    27        1      1.115513E+00     1.890275E+03
    28        1      1.104495E+00     5.533194E+02
    29        1      8.635331E-01     1.337547E+03
    30        1      8.614398E-01     3.841014E+02
    31        1      2.569871E-01     9.574683E+01
    32        1      7.980599E-02     1.115628E+03
    33        1      7.750095E-02     4.046943E+02
    34        1      7.731622E-02     1.258636E+02
    35        1      6.723755E-02     1.865265E+02
    36        1      6.697469E-02     1.481442E+02
    37        1      5.969015E-02     3.368576E+01
    38        1      3.874381E-02     1.088097E+01
    39        1      3.620100E-02     2.766804E+02
    40        1      3.608617E-02     9.057907E+01
    41        1      3.607339E-02     2.677988E+01
    42        1      3.432897E-02     4.452030E+00
    43        1      3.379402E-02     1.470663E+00
    44        1      3.379402E-02     3.731043E-01
    45        1      3.343448E-02     1.717462E-01
    46        1      3.321305E-02     1.247422E-01
    47        1      3.306499E-02     7.907545E-02
    48        1      3.301302E-02     5.278329E-02
    49        1      3.297714E-02     5.924200E-02
    50        1      3.297095E-02     2.823153E-02
    51        1      3.296919E-02     1.084326E-02
    52        1      3.296834E-02     8.061619E-03
    53        1      3.296778E-02     6.676257E-03
    54        1      3.296753E-02     3.818404E-03
    55        1      3.296736E-02     4.173602E-03
    56        1      3.296734E-02     1.485308E-03
    57        1      3.296732E-02     1.124609E-03
    58        1      3.296731E-02     8.524658E-04
 --------------------------------------------------
 --------------------------------------------------
  #iter    #init      Sp(xstar)       ||g(xstar)||
 --------------------------------------------------
     1        0      9.064626E+03     1.279914E+02
     2        1      9.834200E+02     6.511106E+05
     3        1      1.100314E+02     2.140678E+05
     4        1      1.556378E+01     7.016044E+04
     5        1      5.412589E+00     2.293522E+04
     6        1      4.241236E+00     4.293921E+03
     7        1      3.752814E+00     1.160732E+03
     8        1      3.108995E+00     3.264929E+03
     9        1      3.090993E+00     3.631782E+02
    10        1      3.011391E+00     1.460979E+03
    11        1      3.006121E+00     1.536077E+03
    12        1      2.753682E+00     1.102671E+03
    13        9      2.750127E+00     4.621098E+02
    14       10      2.749844E+00     3.762886E+02
    15       10      2.749617E+00     3.454460E+02
    16        9      2.748285E+00     3.300306E+02
    17       10      2.748173E+00     3.294618E+02
    18        9      2.747080E+00     3.296967E+02
    19        9      2.745984E+00     3.292522E+02
    20        1      1.151506E+00     6.964791E+02
    21        1      1.145853E+00     9.313998E+02
    22        1      1.017326E+00     1.846072E+03
    23        1      1.014454E+00     5.501216E+02
    24       10      1.014238E+00     3.508067E+02
    25       10      1.014117E+00     2.278535E+02
    26        1      9.111247E-01     2.154923E+03
    27        1      9.057469E-01     5.851337E+02
    28        1      8.805335E-01     2.293333E+03
    29        1      8.762000E-01     7.156455E+02
    30       10      8.758828E-01     4.582760E+02
    31       10      8.757250E-01     2.941199E+02
    32       10      8.756309E-01     2.119243E+02
    33        1      1.127717E-01     6.333955E+01
    34        1      6.726475E-02     5.812154E+02
    35        1      6.662723E-02     2.506249E+02
    36        1      6.657292E-02     6.881752E+01
    37        1      5.957257E-02     6.319916E+01
    38        1      4.399464E-02     1.968190E+01
    39        1      4.176090E-02     6.084837E+00
    40        1      4.125994E-02     2.132024E+00
    41        1      3.734625E-02     2.310383E+02
    42        1      3.720384E-02     1.205360E+02
    43        1      3.719225E-02     3.987729E+01
    44        1      3.719099E-02     1.319630E+01
    45        1      3.719085E-02     4.359490E+00
    46        1      3.719083E-02     1.362226E+00
    47        1      3.718915E-02     2.683637E-01
    48        1      3.718743E-02     1.236377E+01
    49        1      3.718730E-02     3.688322E+00
    50        1      3.717194E-02     2.429466E+01
    51        1      3.717147E-02     7.994140E+00
    52        1      3.717142E-02     2.494973E+00
    53        1      3.716819E-02     6.524047E-01
    54        1      3.716469E-02     1.661105E-01
    55        9      3.716469E-02     1.529314E-01
    56        1      3.715956E-02     1.999529E+01
    57        1      3.715922E-02     6.083085E+00
    58        1      3.714375E-02     5.917637E+01
    59        1      3.714096E-02     1.957310E+01
    60        1      3.714065E-02     6.473873E+00
    61        1      3.714062E-02     2.138667E+00
    62        1      3.714061E-02     6.796310E-01
    63        1      3.713038E-02     1.349839E+01
    64        1      3.713023E-02     3.931332E+00
    65       10      3.713021E-02     2.447974E+00
    66       10      3.713021E-02     1.827827E+00
    67       10      3.713020E-02     1.799114E+00
    68        9      3.713017E-02     1.767664E+00
    69        9      3.713014E-02     1.755749E+00
    70        9      3.713011E-02     1.751317E+00
    71        1      3.707754E-02     4.061359E-01
    72        1      3.633156E-02     2.265315E-01
    73        1      3.601205E-02     1.575468E-01
    74        1      3.584237E-02     1.069761E-01
    75        1      3.577680E-02     7.342526E-02
    76        1      3.573870E-02     4.768213E-02
    77        1      3.572002E-02     4.765066E-02
    78        1      3.571523E-02     1.833454E-02
    79        1      3.571306E-02     1.248358E-02
    80        1      3.571179E-02     7.152617E-03
    81        1      3.571145E-02     4.857085E-03
    82        1      3.571122E-02     5.596747E-03
    83        1      3.571119E-02     1.529028E-03
    84        1      3.571117E-02     9.971752E-04
 --------------------------------------------------
 --------------------------------------------------
  #iter    #init      Sp(xstar)       ||g(xstar)||
 --------------------------------------------------
     1        0      1.278373E+04     3.819295E+01
     2        1      1.387492E+03     9.141417E+05
     3        1      1.546114E+02     3.006902E+05
     4        1      2.123383E+01     9.891786E+04
     5        1      6.789084E+00     3.241152E+04
     6        1      5.226746E+00     4.250256E+03
     7        1      5.205117E+00     7.198171E+02
     8        1      5.010324E+00     1.587407E+03
     9        1      4.967002E+00     2.057643E+03
    10        1      4.705731E+00     2.978775E+03
    11        1      4.691056E+00     7.776892E+02
    12        1      4.350124E+00     2.927866E+03
    13        1      4.339670E+00     6.529275E+02
    14        1      4.217208E+00     1.401056E+03
    15        1      4.015208E+00     2.205486E+03
    16        1      3.914788E+00     1.805570E+03
    17        9      3.907992E+00     7.136072E+02
    18        1      3.783961E+00     8.991922E+02
    19        1      1.573573E+00     1.144906E+03
    20        1      1.494391E+00     1.998398E+03
    21       10      1.491463E+00     1.291040E+03
    22       10      1.490339E+00     9.054358E+02
    23        9      1.488542E+00     3.433142E+02
    24       10      1.488379E+00     2.990176E+02
    25        1      1.395682E+00     3.477922E+03
    26        1      1.384583E+00     9.624117E+02
    27       10      1.384009E+00     6.120801E+02
    28        1      1.342858E+00     2.709530E+03
    29        1      1.338297E+00     8.223482E+02
    30        1      1.285793E+00     1.199521E+03
    31        1      1.271230E+00     2.728715E+03
    32        1      1.265135E+00     8.511097E+02
    33        1      1.261975E+00     1.850213E+03
    34        1      1.256322E+00     4.795553E+02
    35        1      1.161918E+00     1.473759E+03
    36       10      1.160673E+00     9.212831E+02
    37       10      1.160141E+00     5.726664E+02
    38       10      1.159897E+00     3.641654E+02
    39       10      1.159754E+00     2.594808E+02
    40       10      1.159654E+00     2.635549E+02
    41        9      1.158914E+00     2.773993E+02
    42        1      1.143622E+00     1.848880E+03
    43        1      1.139283E+00     2.527162E+02
    44       10      1.139216E+00     2.514877E+02
    45        1      1.123945E+00     2.780242E+03
    46        1      1.117599E+00     8.436061E+02
    47       10      1.117154E+00     5.344914E+02
    48       10      1.116935E+00     3.398473E+02
    49        1      1.106068E+00     1.907103E+03
    50        1      1.101489E+00     2.514663E+02
    51       10      1.101416E+00     2.493149E+02
    52        1      1.085974E+00     2.914050E+03
    53        1      1.078858E+00     7.808491E+02
    54       10      1.078466E+00     4.907397E+02
    55       10      1.078272E+00     3.103616E+02
    56        1      1.070049E+00     5.164253E+02
    57        1      1.035243E+00     2.696048E+03
    58        1      1.028686E+00     3.366348E+02
    59       10      1.028555E+00     2.645656E+02
    60       10      1.028463E+00     2.605250E+02
    61       10      1.028387E+00     2.579000E+02
    62        1      9.256480E-01     7.881117E+02
    63        1      3.533778E-01     1.623790E+02
    64        1      9.283123E-02     5.854858E+01
    65        1      6.361236E-02     5.229854E+02
    66        1      6.321535E-02     2.586684E+02
    67        1      6.317271E-02     7.443670E+01
    68        1      5.565530E-02     5.793316E+01
    69        1      4.548165E-02     1.702891E+01
    70        1      4.243066E-02     6.000730E+00
    71        1      4.201804E-02     1.879763E+00
    72        1      3.772648E-02     5.364591E+02
    73        1      3.741182E-02     2.369111E+02
    74        1      3.737822E-02     7.588515E+01
    75        1      3.737477E-02     2.430638E+01
    76        1      3.737441E-02     7.783571E+00
    77        1      3.737438E-02     2.486117E+00
    78        1      3.737437E-02     7.731562E-01
    79        1      3.698835E-02     5.760635E+01
    80        1      3.698633E-02     1.817554E+01
    81        1      3.698612E-02     5.070701E+00
    82        1      3.690440E-02     1.391823E+00
    83        1      3.689015E-02     3.115203E-01
    84        1      3.585948E-02     1.086680E-01
    85        1      3.577621E-02     6.449387E-02
    86        1      3.575039E-02     4.188780E-02
    87        1      3.573883E-02     2.605264E-02
    88        1      3.573361E-02     2.094863E-02
    89        1      3.573226E-02     8.188034E-03
    90        1      3.573176E-02     4.541621E-03
    91        1      3.573158E-02     1.971222E-03
    92        1      3.573155E-02     1.227281E-03
    93        1      3.573154E-02     8.282072E-04
 --------------------------------------------------
 --------------------------------------------------
  #iter    #init      Sp(xstar)       ||g(xstar)||
 --------------------------------------------------
     1        0      1.773196E+04     6.616597E+02
     2        1      1.907913E+03     1.257366E+06
     3        1      2.100535E+02     4.118849E+05
     4        1      2.776806E+01     1.345950E+05
     5        1      8.272189E+00     4.365374E+04
     6        1      6.124654E+00     1.092148E+04
     7        1      5.983556E+00     1.432937E+03
     8        1      4.507409E+00     1.564723E+03
     9        1      4.261881E+00     3.954763E+03
    10        1      4.243835E+00     1.146781E+03
    11        1      3.120054E+00     1.276912E+03
    12        1      3.030956E+00     3.313118E+03
    13        1      3.018286E+00     9.601804E+02
    14       10      3.017505E+00     6.660540E+02
    15       10      3.017026E+00     4.599240E+02
    16       10      3.016695E+00     4.483590E+02
    17        9      3.014594E+00     4.378199E+02
    18        9      3.012739E+00     4.420642E+02
    19       10      3.012519E+00     4.385970E+02
    20       10      3.012315E+00     4.361579E+02
    21        9      3.010444E+00     4.391054E+02
    22       10      3.010237E+00     4.364561E+02
    23        9      3.008377E+00     4.403046E+02
    24       10      3.008165E+00     4.372586E+02
    25        1      3.004704E+00     1.373520E+03
    26        1      2.918339E+00     3.581006E+03
    27        1      2.903729E+00     1.067015E+03
    28        9      2.900581E+00     4.428428E+02
    29        1      2.879122E+00     2.596702E+03
    30        1      2.873193E+00     6.672643E+02
    31        1      2.808950E+00     1.230512E+03
    32        1      2.711237E+00     4.575936E+03
    33        1      2.538549E+00     1.063635E+03
    34        1      2.407579E+00     2.588556E+03
    35        1      2.401792E+00     6.966792E+02
    36        1      2.213013E+00     1.575179E+03
    37        1      2.191693E+00     3.730268E+03
    38        1      2.179162E+00     3.831048E+02
    39        1      2.174332E+00     3.763202E+02
    40        1      2.149020E+00     3.450152E+03
    41        1      2.138281E+00     1.066494E+03
    42        1      2.113829E+00     2.997903E+03
    43        1      2.103578E+00     8.915710E+02
    44        1      2.056892E+00     3.859568E+03
    45        1      2.043845E+00     6.234841E+02
    46        1      1.995233E+00     3.036005E+03
    47        1      1.984771E+00     9.114343E+02
    48        1      1.834677E+00     3.100590E+03
    49        1      1.825425E+00     9.484602E+02
    50        1      1.741003E+00     2.692193E+03
    51        1      1.732726E+00     7.978038E+02
    52        1      1.684198E+00     1.032839E+03
    53        1      1.516090E+00     1.838307E+03
    54        1      1.513762E+00     3.797712E+02
    55        1      1.457654E+00     9.113630E+02
    56        1      1.345485E+00     3.193575E+03
    57        1      1.338797E+00     5.168006E+02
    58        1      1.252846E+00     1.257820E+03
    59       10      1.251859E+00     7.662306E+02
    60        1      1.047888E+00     7.827086E+02
    61        1      1.030385E+00     2.768356E+02
    62        1      3.336121E-01     1.063028E+03
    63        1      3.330508E-01     2.627741E+02
    64       10      3.329987E-01     1.583151E+02
    65        1      3.328129E-01     7.569754E+02
    66        1      3.323984E-01     1.591434E+02
    67        1      3.234032E-01     1.572860E+03
    68        1      3.222582E-01     4.916736E+02
    69       10      3.221430E-01     2.500593E+02
    70        1      8.729189E-02     6.222879E+01
    71        1      6.324477E-02     7.566177E+02
    72        1      6.274349E-02     2.902976E+02
    73        1      6.270209E-02     7.334811E+01
    74        1      5.532839E-02     5.387769E+01
    75        1      4.473900E-02     1.686236E+01
    76        1      4.238655E-02     6.128705E+00
    77        1      4.203614E-02     1.831080E+00
    78        1      3.855073E-02     3.784015E-01
    79        1      3.797161E-02     1.991419E-01
    80        1      3.773399E-02     9.719117E-02
    81        1      3.743711E-02     5.854754E+01
    82        1      3.743555E-02     1.879997E+01
    83        1      3.743537E-02     4.608403E+00
    84        1      3.737971E-02     1.358582E+00
    85        1      3.736287E-02     4.540766E-01
    86        1      3.709238E-02     1.239923E-01
    87        1      3.699242E-02     7.064897E-02
    88        1      3.696152E-02     5.017308E-02
    89        1      3.695115E-02     2.712262E-02
    90        1      3.694710E-02     1.784696E-02
    91        1      3.694487E-02     9.939615E-03
    92        1      3.694433E-02     5.521956E-03
    93        1      3.694416E-02     3.639762E-03
    94        1      3.694406E-02     3.410342E-03
    95        1      3.694404E-02     8.771458E-04
 --------------------------------------------------
 --------------------------------------------------
  #iter    #init      Sp(xstar)       ||g(xstar)||
 --------------------------------------------------
     1        0      2.424308E+04     1.276992E+03
     2        1      2.671111E+03     1.732958E+06
     3        1      2.999673E+02     5.745668E+05
     4        1      3.938659E+01     1.906652E+05
     5        1      1.072054E+01     6.348342E+04
     6        1      7.485084E+00     1.950708E+04
     7        1      7.183253E+00     6.336485E+03
     8        1      7.150325E+00     1.934887E+03
     9        1      3.682346E+00     6.464757E+02
    10        1      3.526004E+00     2.220713E+03
    11        1      3.372125E+00     1.284327E+03
    12        1      3.261417E+00     4.272959E+03
    13        1      3.246129E+00     1.278745E+03
    14        9      3.242144E+00     5.213263E+02
    15        1      2.224514E+00     3.278402E+03
    16        1      2.217801E+00     9.698371E+02
    17        1      2.184624E+00     3.528933E+03
    18        1      2.174215E+00     1.060074E+03
    19        1      2.147700E+00     3.864793E+03
    20        1      2.138191E+00     8.991510E+02
    21        1      2.060991E+00     3.164272E+03
    22        1      2.052536E+00     9.277401E+02
    23        1      2.047072E+00     2.975909E+03
    24        1      2.041495E+00     8.626918E+02
    25        1      1.791188E+00     2.331739E+03
    26        1      1.786391E+00     6.070808E+02
    27        1      1.711709E+00     1.197859E+03
    28        1      1.615063E+00     2.820407E+03
    29        1      1.608363E+00     8.336165E+02
    30        1      1.582213E+00     1.792308E+03
    31       10      1.580594E+00     9.778386E+02
    32        1      1.576883E+00     3.588403E+02
    33        1      1.395717E+00     2.831073E+03
    34        1      1.390389E+00     3.648423E+02
    35        1      1.223092E+00     1.039939E+03
    36        1      1.158089E+00     2.797182E+03
