 --------------------------------------------------
  #iter    #init      Sp(xstar)       ||g(xstar)||
 --------------------------------------------------
   656       19      5.944508E+01     5.033476E+01
   657       19      5.944508E+01     5.033476E+01
   658       19      5.944508E+01     5.033476E+01
   659       19      5.944508E+01     5.033476E+01
   660       19      5.944508E+01     5.033476E+01
   661       19      5.944508E+01     5.033476E+01
   662       19      5.944508E+01     5.033476E+01
   663       19      5.944508E+01     5.033476E+01
   664       19      5.944508E+01     5.033476E+01
   665       19      5.944508E+01     5.033476E+01
   666       19      5.944508E+01     5.033476E+01
   667       19      5.944508E+01     5.033476E+01
   668       19      5.944508E+01     5.033476E+01
   669       19      5.944508E+01     5.033476E+01
   670       19      5.944508E+01     5.033476E+01
   671       19      5.944508E+01     5.033476E+01
   672       19      5.944508E+01     5.033476E+01
   673       19      5.944508E+01     5.033476E+01
   674       19      5.944508E+01     5.033476E+01
   675       19      5.944508E+01     5.033476E+01
   676       19      5.944508E+01     5.033476E+01
   677       19      5.944508E+01     5.033476E+01
   678       19      5.944508E+01     5.033476E+01
   679       19      5.944508E+01     5.033476E+01
   680       19      5.944508E+01     5.033476E+01
   681       19      5.944508E+01     5.033476E+01
   682       19      5.944508E+01     5.033476E+01
   683       19      5.944508E+01     5.033476E+01
   684       19      5.944508E+01     5.033476E+01
   685       19      5.944508E+01     5.033476E+01
   686       19      5.944508E+01     5.033476E+01
   687       19      5.944508E+01     5.033476E+01
   688       19      5.944508E+01     5.033476E+01
   689       19      5.944508E+01     5.033476E+01
   690       19      5.944508E+01     5.033476E+01
   691       19      5.944508E+01     5.033476E+01
   692       19      5.944508E+01     5.033476E+01
   693       19      5.944508E+01     5.033476E+01
   694       19      5.944508E+01     5.033476E+01
   695       19      5.944508E+01     5.033476E+01
   696       19      5.944508E+01     5.033476E+01
   697       19      5.944508E+01     5.033476E+01
   698       19      5.944508E+01     5.033476E+01
   699       19      5.944508E+01     5.033476E+01
   700       19      5.944508E+01     5.033476E+01
   701       19      5.944508E+01     5.033476E+01
   702       19      5.944508E+01     5.033476E+01
   703       19      5.944508E+01     5.033476E+01
   704       19      5.944508E+01     5.033476E+01
   705       19      5.944508E+01     5.033476E+01
   706       19      5.944508E+01     5.033476E+01
   707       19      5.944508E+01     5.033476E+01
   708       19      5.944508E+01     5.033476E+01
   709       19      5.944508E+01     5.033476E+01
   710       19      5.944508E+01     5.033476E+01
   711       19      5.944508E+01     5.033476E+01
   712       19      5.944508E+01     5.033476E+01
   713       19      5.944508E+01     5.033476E+01
   714       19      5.944508E+01     5.033476E+01
   715       19      5.944508E+01     5.033476E+01
   716       19      5.944508E+01     5.033476E+01
   717       19      5.944508E+01     5.033476E+01
   718       19      5.944508E+01     5.033476E+01
   719       19      5.944508E+01     5.033476E+01
   720       19      5.944508E+01     5.033476E+01
   721       19      5.944508E+01     5.033476E+01
   722       19      5.944508E+01     5.033476E+01
   723       19      5.944508E+01     5.033476E+01
   724       19      5.944508E+01     5.033476E+01
   725       19      5.944508E+01     5.033476E+01
   726       19      5.944508E+01     5.033476E+01
   727       19      5.944508E+01     5.033476E+01
   728       19      5.944508E+01     5.033476E+01
   729       19      5.944508E+01     5.033476E+01
   730       19      5.944508E+01     5.033476E+01
   731       19      5.944508E+01     5.033476E+01
   732       19      5.944508E+01     5.033476E+01
   733       19      5.944508E+01     5.033476E+01
   734       19      5.944508E+01     5.033476E+01
   735       19      5.944508E+01     5.033476E+01
   736       19      5.944508E+01     5.033476E+01
   737       19      5.944508E+01     5.033476E+01
   738       19      5.944508E+01     5.033476E+01
   739       19      5.944508E+01     5.033476E+01
   740       19      5.944508E+01     5.033476E+01
   741       19      5.944508E+01     5.033476E+01
   742       19      5.944508E+01     5.033476E+01
   743       19      5.944508E+01     5.033476E+01
   744       19      5.944508E+01     5.033476E+01
   745       19      5.944508E+01     5.033476E+01
   746       19      5.944508E+01     5.033476E+01
   747       19      5.944508E+01     5.033476E+01
   748       19      5.944508E+01     5.033476E+01
   749       19      5.944508E+01     5.033476E+01
   750       19      5.944508E+01     5.033476E+01
   751       19      5.944508E+01     5.033476E+01
   752       19      5.944508E+01     5.033476E+01
   753       19      5.944508E+01     5.033476E+01
   754       19      5.944508E+01     5.033476E+01
   755       19      5.944508E+01     5.033476E+01
   756       19      5.944508E+01     5.033476E+01
   757       19      5.944508E+01     5.033476E+01
   758       19      5.944508E+01     5.033476E+01
   759       19      5.944508E+01     5.033476E+01
   760       19      5.944508E+01     5.033476E+01
   761       19      5.944508E+01     5.033476E+01
   762       19      5.944508E+01     5.033476E+01
   763       19      5.944508E+01     5.033476E+01
   764       19      5.944508E+01     5.033476E+01
   765       19      5.944508E+01     5.033476E+01
   766       19      5.944508E+01     5.033476E+01
   767       19      5.944508E+01     5.033476E+01
   768       19      5.944508E+01     5.033476E+01
   769       19      5.944508E+01     5.033476E+01
   770       19      5.944508E+01     5.033476E+01
   771       19      5.944508E+01     5.033476E+01
   772       19      5.944508E+01     5.033476E+01
   773       19      5.944508E+01     5.033476E+01
   774       19      5.944508E+01     5.033476E+01
   775       19      5.944508E+01     5.033476E+01
   776       19      5.944508E+01     5.033476E+01
   777       19      5.944508E+01     5.033476E+01
   778       19      5.944508E+01     5.033476E+01
   779       19      5.944508E+01     5.033476E+01
   780       19      5.944508E+01     5.033476E+01
   781       19      5.944508E+01     5.033476E+01
   782       19      5.944508E+01     5.033476E+01
   783       19      5.944508E+01     5.033476E+01
   784       19      5.944508E+01     5.033476E+01
   785       19      5.944508E+01     5.033476E+01
   786       19      5.944508E+01     5.033476E+01
   787       19      5.944508E+01     5.033476E+01
   788       19      5.944508E+01     5.033476E+01
   789       19      5.944508E+01     5.033476E+01
   790       19      5.944508E+01     5.033476E+01
   791       19      5.944508E+01     5.033476E+01
   792       19      5.944508E+01     5.033476E+01
   793       19      5.944508E+01     5.033476E+01
   794       19      5.944508E+01     5.033476E+01
   795       19      5.944508E+01     5.033476E+01
   796       19      5.944508E+01     5.033476E+01
   797       19      5.944508E+01     5.033476E+01
   798       19      5.944508E+01     5.033476E+01
   799       19      5.944508E+01     5.033476E+01
   800       19      5.944508E+01     5.033476E+01
   801       19      5.944508E+01     5.033476E+01
   802       19      5.944508E+01     5.033476E+01
   803       19      5.944508E+01     5.033476E+01
   804       19      5.944508E+01     5.033476E+01
   805       19      5.944508E+01     5.033476E+01
   806       19      5.944508E+01     5.033476E+01
   807       19      5.944508E+01     5.033476E+01
   808       19      5.944508E+01     5.033476E+01
   809       19      5.944508E+01     5.033476E+01
   810       19      5.944508E+01     5.033476E+01
   811       19      5.944508E+01     5.033476E+01
   812       19      5.944508E+01     5.033476E+01
   813       19      5.944508E+01     5.033476E+01
   814       19      5.944508E+01     5.033476E+01
   815       19      5.944508E+01     5.033476E+01
   816       19      5.944508E+01     5.033476E+01
   817       19      5.944508E+01     5.033476E+01
   818       19      5.944508E+01     5.033476E+01
   819       19      5.944508E+01     5.033476E+01
   820       19      5.944508E+01     5.033476E+01
   821       19      5.944508E+01     5.033476E+01
   822       19      5.944508E+01     5.033476E+01
   823       19      5.944508E+01     5.033476E+01
   824       19      5.944508E+01     5.033476E+01
   825       19      5.944508E+01     5.033476E+01
   826       19      5.944508E+01     5.033476E+01
   827       19      5.944508E+01     5.033476E+01
   828       19      5.944508E+01     5.033476E+01
   829       19      5.944508E+01     5.033476E+01
   830       19      5.944508E+01     5.033476E+01
   831       19      5.944508E+01     5.033476E+01
   832       19      5.944508E+01     5.033476E+01
   833       19      5.944508E+01     5.033476E+01
   834       19      5.944508E+01     5.033476E+01
   835       19      5.944508E+01     5.033476E+01
   836       19      5.944508E+01     5.033476E+01
   837       19      5.944508E+01     5.033476E+01
   838       19      5.944508E+01     5.033476E+01
   839       19      5.944508E+01     5.033476E+01
   840       19      5.944508E+01     5.033476E+01
   841       19      5.944508E+01     5.033476E+01
   842       19      5.944508E+01     5.033476E+01
   843       19      5.944508E+01     5.033476E+01
   844       19      5.944508E+01     5.033476E+01
   845       19      5.944508E+01     5.033476E+01
   846       19      5.944508E+01     5.033476E+01
   847       19      5.944508E+01     5.033476E+01
   848       19      5.944508E+01     5.033476E+01
   849       19      5.944508E+01     5.033476E+01
   850       19      5.944508E+01     5.033476E+01
   851       19      5.944508E+01     5.033476E+01
   852       19      5.944508E+01     5.033476E+01
   853       19      5.944508E+01     5.033476E+01
   854       19      5.944508E+01     5.033476E+01
   855       19      5.944508E+01     5.033476E+01
   856       19      5.944508E+01     5.033476E+01
   857       19      5.944508E+01     5.033476E+01
   858       19      5.944508E+01     5.033476E+01
   859       19      5.944508E+01     5.033476E+01
   860       19      5.944508E+01     5.033476E+01
   861       19      5.944508E+01     5.033476E+01
   862       19      5.944508E+01     5.033476E+01
   863       19      5.944508E+01     5.033476E+01
   864       19      5.944508E+01     5.033476E+01
   865       19      5.944508E+01     5.033476E+01
   866       19      5.944508E+01     5.033476E+01
   867       19      5.944508E+01     5.033476E+01
   868       19      5.944508E+01     5.033476E+01
   869       19      5.944508E+01     5.033476E+01
   870       19      5.944508E+01     5.033476E+01
   871       19      5.944508E+01     5.033476E+01
   872       19      5.944508E+01     5.033476E+01
   873       19      5.944508E+01     5.033476E+01
   874       19      5.944508E+01     5.033476E+01
   875       19      5.944508E+01     5.033476E+01
   876       19      5.944508E+01     5.033476E+01
   877       19      5.944508E+01     5.033476E+01
   878       19      5.944508E+01     5.033476E+01
   879       19      5.944508E+01     5.033476E+01
   880       19      5.944508E+01     5.033476E+01
   881       19      5.944508E+01     5.033476E+01
   882       19      5.944508E+01     5.033476E+01
   883       19      5.944508E+01     5.033476E+01
   884       19      5.944508E+01     5.033476E+01
   885       19      5.944508E+01     5.033476E+01
   886       19      5.944508E+01     5.033476E+01
   887       19      5.944508E+01     5.033476E+01
   888       19      5.944508E+01     5.033476E+01
   889       19      5.944508E+01     5.033476E+01
   890       19      5.944508E+01     5.033476E+01
   891       19      5.944508E+01     5.033476E+01
   892       19      5.944508E+01     5.033476E+01
   893       19      5.944508E+01     5.033476E+01
   894       19      5.944508E+01     5.033476E+01
   895       19      5.944508E+01     5.033476E+01
   896       19      5.944508E+01     5.033476E+01
   897       19      5.944508E+01     5.033476E+01
   898       19      5.944508E+01     5.033476E+01
   899       19      5.944508E+01     5.033476E+01
   900       19      5.944508E+01     5.033476E+01
   901       19      5.944508E+01     5.033476E+01
   902       19      5.944508E+01     5.033476E+01
   903       19      5.944508E+01     5.033476E+01
   904       19      5.944508E+01     5.033476E+01
   905       19      5.944508E+01     5.033476E+01
   906       19      5.944508E+01     5.033476E+01
   907       19      5.944508E+01     5.033476E+01
   908       19      5.944508E+01     5.033476E+01
   909       19      5.944508E+01     5.033476E+01
   910       19      5.944508E+01     5.033476E+01
   911       19      5.944508E+01     5.033476E+01
   912       19      5.944508E+01     5.033476E+01
   913       19      5.944508E+01     5.033476E+01
   914       19      5.944508E+01     5.033476E+01
   915       19      5.944508E+01     5.033476E+01
   916       19      5.944508E+01     5.033476E+01
   917       19      5.944508E+01     5.033476E+01
   918       19      5.944508E+01     5.033476E+01
   919       19      5.944508E+01     5.033476E+01
   920       19      5.944508E+01     5.033476E+01
   921       19      5.944508E+01     5.033476E+01
   922       19      5.944508E+01     5.033476E+01
   923       19      5.944508E+01     5.033476E+01
   924       19      5.944508E+01     5.033476E+01
   925       19      5.944508E+01     5.033476E+01
   926       19      5.944508E+01     5.033476E+01
   927       19      5.944508E+01     5.033476E+01
   928       19      5.944508E+01     5.033476E+01
   929       19      5.944508E+01     5.033476E+01
   930       19      5.944508E+01     5.033476E+01
   931       19      5.944508E+01     5.033476E+01
   932       19      5.944508E+01     5.033476E+01
   933       19      5.944508E+01     5.033476E+01
   934       19      5.944508E+01     5.033476E+01
   935       19      5.944508E+01     5.033476E+01
   936       19      5.944508E+01     5.033476E+01
   937       19      5.944508E+01     5.033476E+01
   938       19      5.944508E+01     5.033476E+01
   939       19      5.944508E+01     5.033476E+01
   940       19      5.944508E+01     5.033476E+01
   941       19      5.944508E+01     5.033476E+01
   942       19      5.944508E+01     5.033476E+01
   943       19      5.944508E+01     5.033476E+01
   944       19      5.944508E+01     5.033476E+01
   945       19      5.944508E+01     5.033476E+01
   946       19      5.944508E+01     5.033476E+01
   947       19      5.944508E+01     5.033476E+01
   948       19      5.944508E+01     5.033476E+01
   949       19      5.944508E+01     5.033476E+01
   950       19      5.944508E+01     5.033476E+01
   951       19      5.944508E+01     5.033476E+01
   952       19      5.944508E+01     5.033476E+01
   953       19      5.944508E+01     5.033476E+01
   954       19      5.944508E+01     5.033476E+01
   955       19      5.944508E+01     5.033476E+01
   956       19      5.944508E+01     5.033476E+01
   957       19      5.944508E+01     5.033476E+01
   958       19      5.944508E+01     5.033476E+01
   959       19      5.944508E+01     5.033476E+01
   960       19      5.944508E+01     5.033476E+01
   961       19      5.944508E+01     5.033476E+01
   962       19      5.944508E+01     5.033476E+01
   963       19      5.944508E+01     5.033476E+01
   964       19      5.944508E+01     5.033476E+01
   965       19      5.944508E+01     5.033476E+01
   966       19      5.944508E+01     5.033476E+01
   967       19      5.944508E+01     5.033476E+01
   968       19      5.944508E+01     5.033476E+01
   969       19      5.944508E+01     5.033476E+01
   970       19      5.944508E+01     5.033476E+01
   971       19      5.944508E+01     5.033476E+01
   972       19      5.944508E+01     5.033476E+01
   973       19      5.944508E+01     5.033476E+01
   974       19      5.944508E+01     5.033476E+01
   975       19      5.944508E+01     5.033476E+01
   976       19      5.944508E+01     5.033476E+01
   977       19      5.944508E+01     5.033476E+01
   978       19      5.944508E+01     5.033476E+01
   979       19      5.944508E+01     5.033476E+01
   980       19      5.944508E+01     5.033476E+01
   981       19      5.944508E+01     5.033476E+01
   982       19      5.944508E+01     5.033476E+01
   983       19      5.944508E+01     5.033476E+01
   984       19      5.944508E+01     5.033476E+01
   985       19      5.944508E+01     5.033476E+01
   986       19      5.944508E+01     5.033476E+01
   987       19      5.944508E+01     5.033476E+01
   988       19      5.944508E+01     5.033476E+01
   989       19      5.944508E+01     5.033476E+01
   990       19      5.944508E+01     5.033476E+01
   991       19      5.944508E+01     5.033476E+01
   992       19      5.944508E+01     5.033476E+01
   993       19      5.944508E+01     5.033476E+01
   994       19      5.944508E+01     5.033476E+01
   995       19      5.944508E+01     5.033476E+01
   996       19      5.944508E+01     5.033476E+01
   997       19      5.944508E+01     5.033476E+01
   998       19      5.944508E+01     5.033476E+01
   999       19      5.944508E+01     5.033476E+01
  1000       19      5.944508E+01     5.033476E+01
  1001       19      5.944508E+01     5.033476E+01
 --------------------------------------------------
